,datetime,y,client,close,price_am,price_pm,year,month,day,Weekday,holidays
1247,2013-11-29,48,0,0,1,1,2013,11,29,Friday,0
1248,2013-11-30,47,0,0,2,2,2013,11,30,Saturday,0
1249,2013-12-01,39,0,0,2,1,2013,12,1,Sunday,0
1250,2013-12-02,38,0,0,1,0,2013,12,2,Monday,0
1251,2013-12-03,37,0,0,1,0,2013,12,3,Tuesday,0
1252,2013-12-04,23,0,0,0,0,2013,12,4,Wednesday,0
1253,2013-12-05,27,0,0,0,0,2013,12,5,Thursday,0
1254,2013-12-06,31,0,0,0,0,2013,12,6,Friday,0
1255,2013-12-07,44,0,0,1,1,2013,12,7,Saturday,0
1256,2013-12-08,45,0,0,1,0,2013,12,8,Sunday,0
1257,2013-12-09,32,0,0,0,0,2013,12,9,Monday,0
1258,2013-12-10,26,0,0,0,0,2013,12,10,Tuesday,0
1259,2013-12-11,16,0,0,0,0,2013,12,11,Wednesday,0
1260,2013-12-12,21,0,0,0,0,2013,12,12,Thursday,0
1261,2013-12-13,41,0,0,0,0,2013,12,13,Friday,0
1262,2013-12-14,46,0,0,1,1,2013,12,14,Saturday,0
1263,2013-12-15,44,0,0,1,0,2013,12,15,Sunday,0
1264,2013-12-16,48,0,0,0,0,2013,12,16,Monday,0
1265,2013-12-17,31,0,0,0,0,2013,12,17,Tuesday,0
1266,2013-12-18,39,0,0,0,0,2013,12,18,Wednesday,0
1267,2013-12-19,42,0,0,0,0,2013,12,19,Thursday,0
1268,2013-12-20,55,0,0,1,0,2013,12,20,Friday,0
1269,2013-12-21,45,0,0,2,1,2013,12,21,Saturday,0
1270,2013-12-22,50,0,0,1,1,2013,12,22,Sunday,0
1271,2013-12-23,47,0,0,1,1,2013,12,23,Monday,1
1272,2013-12-24,42,0,0,0,0,2013,12,24,Tuesday,0
1273,2013-12-25,35,0,0,0,0,2013,12,25,Wednesday,0
1274,2013-12-26,43,0,0,1,0,2013,12,26,Thursday,0
1275,2013-12-27,29,0,0,1,1,2013,12,27,Friday,0
1276,2013-12-28,37,0,0,2,2,2013,12,28,Saturday,0
1277,2013-12-29,46,0,0,2,2,2013,12,29,Sunday,0
1278,2013-12-30,25,0,0,1,2,2013,12,30,Monday,0
1279,2013-12-31,0,0,1,-1,-1,2013,12,31,Tuesday,0
1280,2014-01-01,0,0,1,-1,-1,2014,1,1,Wednesday,1
1281,2014-01-02,0,0,1,-1,-1,2014,1,2,Thursday,0
1282,2014-01-03,0,0,1,-1,-1,2014,1,3,Friday,0
1283,2014-01-04,34,0,0,0,0,2014,1,4,Saturday,0
1284,2014-01-05,27,0,0,0,0,2014,1,5,Sunday,0
1285,2014-01-06,31,0,0,0,0,2014,1,6,Monday,0
1286,2014-01-07,16,0,0,0,0,2014,1,7,Tuesday,0
1287,2014-01-08,20,0,0,0,0,2014,1,8,Wednesday,0
1288,2014-01-09,15,0,0,0,0,2014,1,9,Thursday,0
1289,2014-01-10,35,0,0,0,0,2014,1,10,Friday,0
1290,2014-01-11,42,0,0,0,0,2014,1,11,Saturday,0
1291,2014-01-12,44,0,0,0,0,2014,1,12,Sunday,0
1292,2014-01-13,17,0,0,0,0,2014,1,13,Monday,1
1293,2014-01-14,25,0,0,0,0,2014,1,14,Tuesday,0
1294,2014-01-15,30,0,0,0,0,2014,1,15,Wednesday,0
1295,2014-01-16,36,0,0,0,0,2014,1,16,Thursday,0
1296,2014-01-17,32,0,0,0,0,2014,1,17,Friday,0
1297,2014-01-18,50,0,0,1,1,2014,1,18,Saturday,0
1298,2014-01-19,40,0,0,0,0,2014,1,19,Sunday,0
1299,2014-01-20,33,0,0,0,0,2014,1,20,Monday,0
1300,2014-01-21,28,0,0,0,0,2014,1,21,Tuesday,0
1301,2014-01-22,33,0,0,0,0,2014,1,22,Wednesday,0
1302,2014-01-23,24,0,0,0,0,2014,1,23,Thursday,0
1303,2014-01-24,46,0,0,1,0,2014,1,24,Friday,0
1304,2014-01-25,48,0,0,2,1,2014,1,25,Saturday,0
1305,2014-01-26,40,0,0,1,1,2014,1,26,Sunday,0
1306,2014-01-27,37,0,0,0,0,2014,1,27,Monday,0
1307,2014-01-28,34,0,0,0,0,2014,1,28,Tuesday,0
1308,2014-01-29,34,0,0,0,0,2014,1,29,Wednesday,0
1309,2014-01-30,45,0,0,1,1,2014,1,30,Thursday,0
1310,2014-01-31,48,0,0,1,1,2014,1,31,Friday,0
1311,2014-02-01,50,0,0,2,1,2014,2,1,Saturday,0
1312,2014-02-02,44,0,0,1,0,2014,2,2,Sunday,0
1313,2014-02-03,31,0,0,1,1,2014,2,3,Monday,0
1314,2014-02-04,38,0,0,0,0,2014,2,4,Tuesday,0
1315,2014-02-05,24,0,0,0,0,2014,2,5,Wednesday,0
1316,2014-02-06,33,0,0,0,0,2014,2,6,Thursday,0
1317,2014-02-07,32,0,0,1,1,2014,2,7,Friday,0
1318,2014-02-08,32,0,0,1,1,2014,2,8,Saturday,0
1319,2014-02-09,43,0,0,1,0,2014,2,9,Sunday,0
1320,2014-02-10,52,0,0,0,0,2014,2,10,Monday,0
1321,2014-02-11,44,0,0,0,0,2014,2,11,Tuesday,1
1322,2014-02-12,40,0,0,0,0,2014,2,12,Wednesday,0
1323,2014-02-13,40,0,0,0,0,2014,2,13,Thursday,0
1324,2014-02-14,31,0,0,1,0,2014,2,14,Friday,0
1325,2014-02-15,44,0,0,2,2,2014,2,15,Saturday,0
1326,2014-02-16,49,0,0,2,1,2014,2,16,Sunday,0
1327,2014-02-17,42,0,0,0,0,2014,2,17,Monday,0
1328,2014-02-18,40,0,0,0,0,2014,2,18,Tuesday,0
1329,2014-02-19,38,0,0,0,0,2014,2,19,Wednesday,0
1330,2014-02-20,37,0,0,0,0,2014,2,20,Thursday,0
1331,2014-02-21,44,0,0,1,1,2014,2,21,Friday,0
1332,2014-02-22,50,0,0,3,2,2014,2,22,Saturday,0
1333,2014-02-23,55,0,0,2,2,2014,2,23,Sunday,0
1334,2014-02-24,53,0,0,1,1,2014,2,24,Monday,0
1335,2014-02-25,53,0,0,1,0,2014,2,25,Tuesday,0
1336,2014-02-26,51,0,0,1,0,2014,2,26,Wednesday,0
1337,2014-02-27,51,0,0,1,1,2014,2,27,Thursday,0
1338,2014-02-28,56,0,0,2,2,2014,2,28,Friday,0
1339,2014-03-01,55,0,0,2,2,2014,3,1,Saturday,0
1340,2014-03-02,48,0,0,1,1,2014,3,2,Sunday,0
1341,2014-03-03,45,0,0,1,0,2014,3,3,Monday,0
1342,2014-03-04,43,0,0,1,1,2014,3,4,Tuesday,0
1343,2014-03-05,45,0,0,0,0,2014,3,5,Wednesday,0
1344,2014-03-06,46,0,0,0,0,2014,3,6,Thursday,0
1345,2014-03-07,57,0,0,0,0,2014,3,7,Friday,0
1346,2014-03-08,42,0,0,2,1,2014,3,8,Saturday,0
1347,2014-03-09,53,0,0,1,0,2014,3,9,Sunday,0
1348,2014-03-10,42,0,0,0,0,2014,3,10,Monday,0
1349,2014-03-11,42,0,0,0,0,2014,3,11,Tuesday,0
1350,2014-03-12,53,0,0,0,0,2014,3,12,Wednesday,0
1351,2014-03-13,56,0,0,1,0,2014,3,13,Thursday,0
1352,2014-03-14,43,0,0,1,1,2014,3,14,Friday,0
1353,2014-03-15,70,0,0,3,2,2014,3,15,Saturday,0
1354,2014-03-16,84,0,0,3,2,2014,3,16,Sunday,0
1355,2014-03-17,77,0,0,2,1,2014,3,17,Monday,0
1356,2014-03-18,75,0,0,2,1,2014,3,18,Tuesday,0
1357,2014-03-19,63,0,0,2,2,2014,3,19,Wednesday,0
1358,2014-03-20,81,0,0,2,2,2014,3,20,Thursday,0
1359,2014-03-21,78,0,0,3,3,2014,3,21,Friday,1
1360,2014-03-22,69,0,0,5,4,2014,3,22,Saturday,0
1361,2014-03-23,77,0,0,4,3,2014,3,23,Sunday,0
1362,2014-03-24,81,0,0,3,3,2014,3,24,Monday,0
1363,2014-03-25,72,0,0,5,5,2014,3,25,Tuesday,0
1364,2014-03-26,88,0,0,5,5,2014,3,26,Wednesday,0
1365,2014-03-27,69,0,0,5,4,2014,3,27,Thursday,0
1366,2014-03-28,62,0,0,4,4,2014,3,28,Friday,0
1367,2014-03-29,58,0,0,5,5,2014,3,29,Saturday,0
1368,2014-03-30,46,0,0,5,5,2014,3,30,Sunday,0
1369,2014-03-31,53,0,0,4,5,2014,3,31,Monday,0
1370,2014-04-01,44,0,0,4,4,2014,4,1,Tuesday,0
1371,2014-04-02,41,0,0,3,2,2014,4,2,Wednesday,0
1372,2014-04-03,57,0,0,1,1,2014,4,3,Thursday,0
1373,2014-04-04,48,0,0,1,1,2014,4,4,Friday,0
1374,2014-04-05,56,0,0,5,4,2014,4,5,Saturday,0
1375,2014-04-06,45,0,0,4,3,2014,4,6,Sunday,0
1376,2014-04-07,48,0,0,1,1,2014,4,7,Monday,0
1377,2014-04-08,45,0,0,1,0,2014,4,8,Tuesday,0
1378,2014-04-09,41,0,0,0,0,2014,4,9,Wednesday,0
1379,2014-04-10,45,0,0,0,0,2014,4,10,Thursday,0
1380,2014-04-11,45,0,0,1,1,2014,4,11,Friday,0
1381,2014-04-12,60,0,0,3,2,2014,4,12,Saturday,0
1382,2014-04-13,56,0,0,2,1,2014,4,13,Sunday,0
1383,2014-04-14,38,0,0,0,0,2014,4,14,Monday,0
1384,2014-04-15,32,0,0,0,0,2014,4,15,Tuesday,0
1385,2014-04-16,44,0,0,0,0,2014,4,16,Wednesday,0
1386,2014-04-17,23,0,0,0,0,2014,4,17,Thursday,0
1387,2014-04-18,38,0,0,1,0,2014,4,18,Friday,0
1388,2014-04-19,52,0,0,2,2,2014,4,19,Saturday,0
1389,2014-04-20,48,0,0,2,1,2014,4,20,Sunday,0
1390,2014-04-21,45,0,0,0,0,2014,4,21,Monday,0
1391,2014-04-22,39,0,0,0,0,2014,4,22,Tuesday,0
1392,2014-04-23,32,0,0,0,0,2014,4,23,Wednesday,0
1393,2014-04-24,47,0,0,0,0,2014,4,24,Thursday,0
1394,2014-04-25,47,0,0,1,1,2014,4,25,Friday,0
1395,2014-04-26,51,0,0,4,3,2014,4,26,Saturday,0
1396,2014-04-27,58,0,0,2,2,2014,4,27,Sunday,0
1397,2014-04-28,54,0,0,1,1,2014,4,28,Monday,0
1398,2014-04-29,56,0,0,2,1,2014,4,29,Tuesday,1
1399,2014-04-30,47,0,0,2,1,2014,4,30,Wednesday,0
1400,2014-05-01,47,0,0,1,0,2014,5,1,Thursday,0
1401,2014-05-02,33,0,0,0,0,2014,5,2,Friday,0
1402,2014-05-03,34,0,0,2,1,2014,5,3,Saturday,1
1403,2014-05-04,37,0,0,2,0,2014,5,4,Sunday,1
1404,2014-05-05,39,0,0,1,0,2014,5,5,Monday,1
1405,2014-05-06,30,0,0,0,0,2014,5,6,Tuesday,1
1406,2014-05-07,28,0,0,0,0,2014,5,7,Wednesday,0
1407,2014-05-08,24,0,0,0,0,2014,5,8,Thursday,0
1408,2014-05-09,27,0,0,0,0,2014,5,9,Friday,0
1409,2014-05-10,41,0,0,1,0,2014,5,10,Saturday,0
1410,2014-05-11,28,0,0,0,0,2014,5,11,Sunday,0
1411,2014-05-12,21,0,0,0,0,2014,5,12,Monday,0
1412,2014-05-13,18,0,0,0,0,2014,5,13,Tuesday,0
1413,2014-05-14,24,0,0,0,0,2014,5,14,Wednesday,0
1414,2014-05-15,28,0,0,0,0,2014,5,15,Thursday,0
1415,2014-05-16,19,0,0,0,0,2014,5,16,Friday,0
1416,2014-05-17,43,0,0,1,1,2014,5,17,Saturday,0
1417,2014-05-18,42,0,0,1,0,2014,5,18,Sunday,0
1418,2014-05-19,27,0,0,0,0,2014,5,19,Monday,0
1419,2014-05-20,19,1,0,0,0,2014,5,20,Tuesday,0
1420,2014-05-21,32,0,0,0,0,2014,5,21,Wednesday,0
1421,2014-05-22,29,0,0,0,0,2014,5,22,Thursday,0
1422,2014-05-23,30,0,0,1,0,2014,5,23,Friday,0
1423,2014-05-24,45,0,0,2,1,2014,5,24,Saturday,0
1424,2014-05-25,35,0,0,1,1,2014,5,25,Sunday,0
1425,2014-05-26,34,0,0,1,0,2014,5,26,Monday,0
1426,2014-05-27,36,0,0,1,0,2014,5,27,Tuesday,0
1427,2014-05-28,37,0,0,1,0,2014,5,28,Wednesday,0
1428,2014-05-29,45,0,0,1,1,2014,5,29,Thursday,0
1429,2014-05-30,36,0,0,1,1,2014,5,30,Friday,0
1430,2014-05-31,49,0,0,2,2,2014,5,31,Saturday,0
1431,2014-06-01,45,0,0,1,1,2014,6,1,Sunday,0
1432,2014-06-02,35,0,0,0,0,2014,6,2,Monday,0
1433,2014-06-03,24,0,0,0,0,2014,6,3,Tuesday,0
1434,2014-06-04,24,0,0,0,0,2014,6,4,Wednesday,0
1435,2014-06-05,26,0,0,0,0,2014,6,5,Thursday,0
1436,2014-06-06,34,0,0,0,0,2014,6,6,Friday,0
1437,2014-06-07,36,0,0,2,1,2014,6,7,Saturday,0
1438,2014-06-08,32,0,0,1,0,2014,6,8,Sunday,0
1439,2014-06-09,27,0,0,0,0,2014,6,9,Monday,0
1440,2014-06-10,26,0,0,0,0,2014,6,10,Tuesday,0
1441,2014-06-11,16,0,0,0,0,2014,6,11,Wednesday,0
1442,2014-06-12,16,0,0,0,0,2014,6,12,Thursday,0
1443,2014-06-13,30,0,0,0,0,2014,6,13,Friday,0
1444,2014-06-14,45,1,0,1,1,2014,6,14,Saturday,0
1445,2014-06-15,40,0,0,1,0,2014,6,15,Sunday,0
1446,2014-06-16,35,0,0,0,0,2014,6,16,Monday,0
1447,2014-06-17,26,0,0,0,0,2014,6,17,Tuesday,0
1448,2014-06-18,22,0,0,0,0,2014,6,18,Wednesday,0
1449,2014-06-19,26,0,0,0,0,2014,6,19,Thursday,0
1450,2014-06-20,35,0,0,0,0,2014,6,20,Friday,0
1451,2014-06-21,48,0,0,1,1,2014,6,21,Saturday,0
1452,2014-06-22,46,0,0,2,1,2014,6,22,Sunday,0
1453,2014-06-23,42,0,0,0,0,2014,6,23,Monday,0
1454,2014-06-24,34,0,0,0,0,2014,6,24,Tuesday,0
1455,2014-06-25,35,0,0,0,0,2014,6,25,Wednesday,0
1456,2014-06-26,33,0,0,0,0,2014,6,26,Thursday,0
1457,2014-06-27,48,0,0,1,1,2014,6,27,Friday,0
1458,2014-06-28,56,0,0,2,2,2014,6,28,Saturday,0
1459,2014-06-29,58,0,0,2,0,2014,6,29,Sunday,0
1460,2014-06-30,52,0,0,1,1,2014,6,30,Monday,0
1461,2014-07-01,48,0,0,1,1,2014,7,1,Tuesday,0
1462,2014-07-02,39,0,0,1,0,2014,7,2,Wednesday,0
1463,2014-07-03,26,0,0,0,0,2014,7,3,Thursday,0
1464,2014-07-04,38,0,0,0,0,2014,7,4,Friday,0
1465,2014-07-05,38,0,0,2,1,2014,7,5,Saturday,0
1466,2014-07-06,46,0,0,1,1,2014,7,6,Sunday,0
1467,2014-07-07,34,0,0,0,0,2014,7,7,Monday,0
1468,2014-07-08,34,0,0,0,0,2014,7,8,Tuesday,0
1469,2014-07-09,27,0,0,0,0,2014,7,9,Wednesday,0
1470,2014-07-10,30,1,0,0,0,2014,7,10,Thursday,0
1471,2014-07-11,31,0,0,0,0,2014,7,11,Friday,0
1472,2014-07-12,46,0,0,2,0,2014,7,12,Saturday,0
1473,2014-07-13,47,0,0,1,1,2014,7,13,Sunday,0
1474,2014-07-14,34,0,0,0,0,2014,7,14,Monday,0
1475,2014-07-15,33,0,0,0,0,2014,7,15,Tuesday,0
1476,2014-07-16,34,0,0,0,0,2014,7,16,Wednesday,0
1477,2014-07-17,32,0,0,0,0,2014,7,17,Thursday,0
1478,2014-07-18,31,0,0,1,0,2014,7,18,Friday,0
1479,2014-07-19,41,1,0,2,1,2014,7,19,Saturday,0
1480,2014-07-20,46,0,0,2,1,2014,7,20,Sunday,0
1481,2014-07-21,49,0,0,0,0,2014,7,21,Monday,1
1482,2014-07-22,39,0,0,0,0,2014,7,22,Tuesday,0
1483,2014-07-23,40,1,0,0,0,2014,7,23,Wednesday,0
1484,2014-07-24,44,0,0,0,0,2014,7,24,Thursday,0
1485,2014-07-25,34,0,0,1,1,2014,7,25,Friday,0
1486,2014-07-26,44,0,0,3,2,2014,7,26,Saturday,0
1487,2014-07-27,45,0,0,2,2,2014,7,27,Sunday,0
1488,2014-07-28,45,0,0,1,1,2014,7,28,Monday,0
1489,2014-07-29,48,0,0,1,1,2014,7,29,Tuesday,0
1490,2014-07-30,43,0,0,1,1,2014,7,30,Wednesday,0
1491,2014-07-31,42,0,0,2,1,2014,7,31,Thursday,0
1492,2014-08-01,42,0,0,1,1,2014,8,1,Friday,0
1493,2014-08-02,39,0,0,2,1,2014,8,2,Saturday,0
1494,2014-08-03,43,0,0,1,1,2014,8,3,Sunday,0
1495,2014-08-04,37,0,0,0,0,2014,8,4,Monday,0
1496,2014-08-05,35,0,0,0,0,2014,8,5,Tuesday,0
1497,2014-08-06,26,0,0,0,0,2014,8,6,Wednesday,0
1498,2014-08-07,31,0,0,0,0,2014,8,7,Thursday,0
1499,2014-08-08,29,0,0,0,0,2014,8,8,Friday,0
1500,2014-08-09,44,0,0,1,1,2014,8,9,Saturday,0
1501,2014-08-10,40,0,0,1,0,2014,8,10,Sunday,0
1502,2014-08-11,37,0,0,0,0,2014,8,11,Monday,0
1503,2014-08-12,0,0,1,-1,-1,2014,8,12,Tuesday,0
1504,2014-08-13,42,0,0,0,0,2014,8,13,Wednesday,0
1505,2014-08-14,36,0,0,0,0,2014,8,14,Thursday,0
1506,2014-08-15,33,0,0,0,0,2014,8,15,Friday,0
1507,2014-08-16,37,0,0,0,0,2014,8,16,Saturday,0
1508,2014-08-17,36,0,0,0,0,2014,8,17,Sunday,0
1509,2014-08-18,31,0,0,0,0,2014,8,18,Monday,0
1510,2014-08-19,33,0,0,0,0,2014,8,19,Tuesday,0
1511,2014-08-20,29,0,0,0,0,2014,8,20,Wednesday,0
1512,2014-08-21,27,0,0,0,0,2014,8,21,Thursday,0
1513,2014-08-22,28,0,0,0,0,2014,8,22,Friday,0
1514,2014-08-23,43,0,0,1,1,2014,8,23,Saturday,0
1515,2014-08-24,48,0,0,1,1,2014,8,24,Sunday,0
1516,2014-08-25,38,0,0,0,0,2014,8,25,Monday,0
1517,2014-08-26,48,0,0,0,0,2014,8,26,Tuesday,0
1518,2014-08-27,41,0,0,0,0,2014,8,27,Wednesday,0
1519,2014-08-28,47,0,0,1,1,2014,8,28,Thursday,0
1520,2014-08-29,53,0,0,1,1,2014,8,29,Friday,0
1521,2014-08-30,49,0,0,2,1,2014,8,30,Saturday,0
1522,2014-08-31,57,0,0,1,1,2014,8,31,Sunday,0
1523,2014-09-01,45,0,0,1,1,2014,9,1,Monday,0
1524,2014-09-02,24,0,0,0,0,2014,9,2,Tuesday,0
1525,2014-09-03,29,0,0,0,0,2014,9,3,Wednesday,0
1526,2014-09-04,27,0,0,0,0,2014,9,4,Thursday,0
1527,2014-09-05,30,0,0,1,0,2014,9,5,Friday,0
1528,2014-09-06,37,0,0,1,1,2014,9,6,Saturday,0
1529,2014-09-07,36,0,0,1,1,2014,9,7,Sunday,0
1530,2014-09-08,24,0,0,0,0,2014,9,8,Monday,0
1531,2014-09-09,26,0,0,0,0,2014,9,9,Tuesday,0
1532,2014-09-10,36,0,0,0,0,2014,9,10,Wednesday,0
1533,2014-09-11,38,0,0,0,0,2014,9,11,Thursday,0
1534,2014-09-12,34,0,0,0,0,2014,9,12,Friday,0
1535,2014-09-13,39,0,0,2,1,2014,9,13,Saturday,0
1536,2014-09-14,42,0,0,2,2,2014,9,14,Sunday,0
1537,2014-09-15,35,0,0,1,0,2014,9,15,Monday,1
1538,2014-09-16,38,0,0,0,0,2014,9,16,Tuesday,0
1539,2014-09-17,29,0,0,0,0,2014,9,17,Wednesday,0
1540,2014-09-18,34,0,0,0,0,2014,9,18,Thursday,0
1541,2014-09-19,33,1,0,0,0,2014,9,19,Friday,0
1542,2014-09-20,50,0,0,2,1,2014,9,20,Saturday,0
1543,2014-09-21,51,0,0,2,2,2014,9,21,Sunday,0
1544,2014-09-22,47,0,0,1,1,2014,9,22,Monday,0
1545,2014-09-23,49,0,0,1,0,2014,9,23,Tuesday,1
1546,2014-09-24,51,0,0,0,0,2014,9,24,Wednesday,0
1547,2014-09-25,48,0,0,0,0,2014,9,25,Thursday,0
1548,2014-09-26,44,0,0,1,1,2014,9,26,Friday,0
1549,2014-09-27,54,0,0,3,2,2014,9,27,Saturday,0
1550,2014-09-28,57,0,0,2,2,2014,9,28,Sunday,0
1551,2014-09-29,48,0,0,1,1,2014,9,29,Monday,0
1552,2014-09-30,56,1,0,1,1,2014,9,30,Tuesday,0
1553,2014-10-01,41,0,0,1,0,2014,10,1,Wednesday,0
1554,2014-10-02,36,0,0,1,0,2014,10,2,Thursday,0
1555,2014-10-03,40,0,0,0,0,2014,10,3,Friday,0
1556,2014-10-04,57,0,0,2,1,2014,10,4,Saturday,0
1557,2014-10-05,43,0,0,1,0,2014,10,5,Sunday,0
1558,2014-10-06,29,0,0,0,0,2014,10,6,Monday,0
1559,2014-10-07,29,0,0,0,0,2014,10,7,Tuesday,0
1560,2014-10-08,37,0,0,0,0,2014,10,8,Wednesday,0
1561,2014-10-09,28,0,0,0,0,2014,10,9,Thursday,0
1562,2014-10-10,39,0,0,0,0,2014,10,10,Friday,0
1563,2014-10-11,47,0,0,2,1,2014,10,11,Saturday,0
1564,2014-10-12,44,1,0,2,2,2014,10,12,Sunday,0
1565,2014-10-13,28,1,0,0,0,2014,10,13,Monday,1
1566,2014-10-14,37,0,0,0,0,2014,10,14,Tuesday,0
1567,2014-10-15,38,0,0,0,0,2014,10,15,Wednesday,0
1568,2014-10-16,36,0,0,0,0,2014,10,16,Thursday,0
1569,2014-10-17,35,0,0,0,0,2014,10,17,Friday,0
1570,2014-10-18,49,0,0,1,1,2014,10,18,Saturday,0
1571,2014-10-19,41,0,0,1,0,2014,10,19,Sunday,0
1572,2014-10-20,41,0,0,1,0,2014,10,20,Monday,0
1573,2014-10-21,25,0,0,0,0,2014,10,21,Tuesday,0
1574,2014-10-22,33,0,0,0,0,2014,10,22,Wednesday,0
1575,2014-10-23,38,0,0,0,0,2014,10,23,Thursday,0
1576,2014-10-24,38,0,0,1,0,2014,10,24,Friday,0
1577,2014-10-25,41,0,0,2,1,2014,10,25,Saturday,0
1578,2014-10-26,53,0,0,2,1,2014,10,26,Sunday,0
1579,2014-10-27,43,0,0,1,1,2014,10,27,Monday,0
1580,2014-10-28,35,0,0,1,1,2014,10,28,Tuesday,0
1581,2014-10-29,42,0,0,1,1,2014,10,29,Wednesday,0
1582,2014-10-30,47,0,0,1,1,2014,10,30,Thursday,0
1583,2014-10-31,53,0,0,2,1,2014,10,31,Friday,0
1584,2014-11-01,58,0,0,2,1,2014,11,1,Saturday,0
1585,2014-11-02,50,0,0,1,1,2014,11,2,Sunday,0
1586,2014-11-03,41,0,0,0,0,2014,11,3,Monday,1
1587,2014-11-04,36,0,0,0,0,2014,11,4,Tuesday,0
1588,2014-11-05,26,0,0,0,0,2014,11,5,Wednesday,0
1589,2014-11-06,24,0,0,0,0,2014,11,6,Thursday,0
1590,2014-11-07,33,0,0,0,0,2014,11,7,Friday,0
1591,2014-11-08,31,0,0,1,1,2014,11,8,Saturday,0
1592,2014-11-09,25,0,0,0,0,2014,11,9,Sunday,0
1593,2014-11-10,27,0,0,0,0,2014,11,10,Monday,0
1594,2014-11-11,22,0,0,0,0,2014,11,11,Tuesday,0
1595,2014-11-12,17,0,0,0,0,2014,11,12,Wednesday,0
1596,2014-11-13,20,0,0,0,0,2014,11,13,Thursday,0
1597,2014-11-14,31,0,0,0,0,2014,11,14,Friday,0
1598,2014-11-15,45,0,0,1,1,2014,11,15,Saturday,0
1599,2014-11-16,33,0,0,0,0,2014,11,16,Sunday,0
1600,2014-11-17,35,0,0,0,0,2014,11,17,Monday,0
1601,2014-11-18,34,0,0,0,0,2014,11,18,Tuesday,0
1602,2014-11-19,40,0,0,0,0,2014,11,19,Wednesday,0
1603,2014-11-20,43,0,0,0,0,2014,11,20,Thursday,0
1604,2014-11-21,45,0,0,0,0,2014,11,21,Friday,0
1605,2014-11-22,46,0,0,2,1,2014,11,22,Saturday,0
1606,2014-11-23,39,0,0,2,2,2014,11,23,Sunday,1
1607,2014-11-24,38,0,0,1,0,2014,11,24,Monday,1
1608,2014-11-25,44,0,0,0,0,2014,11,25,Tuesday,0
1609,2014-11-26,44,0,0,0,0,2014,11,26,Wednesday,0
1610,2014-11-27,47,0,0,1,0,2014,11,27,Thursday,0
1611,2014-11-28,53,1,0,1,1,2014,11,28,Friday,0
1612,2014-11-29,50,1,0,2,2,2014,11,29,Saturday,0
1613,2014-11-30,59,1,0,2,1,2014,11,30,Sunday,0
1614,2014-12-01,34,1,0,1,1,2014,12,1,Monday,0
1615,2014-12-02,36,1,0,2,0,2014,12,2,Tuesday,0
1616,2014-12-03,36,1,0,0,0,2014,12,3,Wednesday,0
1617,2014-12-04,32,1,0,0,0,2014,12,4,Thursday,0
1618,2014-12-05,31,1,0,1,1,2014,12,5,Friday,0
1619,2014-12-06,39,1,0,2,1,2014,12,6,Saturday,0
1620,2014-12-07,39,1,0,1,0,2014,12,7,Sunday,0
1621,2014-12-08,34,1,0,0,0,2014,12,8,Monday,0
1622,2014-12-09,22,1,0,0,0,2014,12,9,Tuesday,0
1623,2014-12-10,29,1,0,0,0,2014,12,10,Wednesday,0
1624,2014-12-11,25,1,0,0,0,2014,12,11,Thursday,0
1625,2014-12-12,35,1,0,1,0,2014,12,12,Friday,0
1626,2014-12-13,39,1,0,1,1,2014,12,13,Saturday,0
1627,2014-12-14,35,1,0,1,0,2014,12,14,Sunday,0
1628,2014-12-15,28,1,0,0,0,2014,12,15,Monday,0
1629,2014-12-16,40,1,0,0,0,2014,12,16,Tuesday,0
1630,2014-12-17,41,1,0,0,0,2014,12,17,Wednesday,0
1631,2014-12-18,35,1,0,0,0,2014,12,18,Thursday,0
1632,2014-12-19,37,0,0,1,0,2014,12,19,Friday,0
1633,2014-12-20,39,1,0,2,1,2014,12,20,Saturday,0
1634,2014-12-21,49,1,0,2,2,2014,12,21,Sunday,0
1635,2014-12-22,43,1,0,1,1,2014,12,22,Monday,0
1636,2014-12-23,46,0,0,1,0,2014,12,23,Tuesday,1
1637,2014-12-24,45,1,0,0,0,2014,12,24,Wednesday,0
1638,2014-12-25,52,1,0,0,0,2014,12,25,Thursday,0
1639,2014-12-26,41,1,0,1,0,2014,12,26,Friday,0
1640,2014-12-27,37,1,0,3,2,2014,12,27,Saturday,0
1641,2014-12-28,38,1,0,2,2,2014,12,28,Sunday,0
1642,2014-12-29,42,0,0,1,1,2014,12,29,Monday,0
1643,2014-12-30,17,0,0,1,2,2014,12,30,Tuesday,0
1644,2014-12-31,0,0,1,-1,-1,2014,12,31,Wednesday,0
1645,2015-01-01,0,0,1,-1,-1,2015,1,1,Thursday,1
1646,2015-01-02,0,0,1,-1,-1,2015,1,2,Friday,0
1647,2015-01-03,0,0,1,-1,-1,2015,1,3,Saturday,0
1648,2015-01-04,36,0,0,0,0,2015,1,4,Sunday,0
1649,2015-01-05,20,0,0,0,0,2015,1,5,Monday,0
1650,2015-01-06,20,0,0,0,0,2015,1,6,Tuesday,0
1651,2015-01-07,19,0,0,0,0,2015,1,7,Wednesday,0
1652,2015-01-08,24,1,0,0,0,2015,1,8,Thursday,0
1653,2015-01-09,30,0,0,0,0,2015,1,9,Friday,0
1654,2015-01-10,46,1,0,0,0,2015,1,10,Saturday,0
1655,2015-01-11,39,1,0,0,0,2015,1,11,Sunday,0
1656,2015-01-12,30,0,0,0,0,2015,1,12,Monday,1
